Resultfile Programm VECTO_CSE 2.0.1-pre2 Comp 04/06/2014
Datafile: ,d:\Work\vecto-cse.git\CSE\bin\Debug\DemoData\DataDemo_HS.csdat

Time,Lat,Long,Heading,v_veh_GPS,v_veh_CAN,vair_ar,beta_ar,n_eng,tq_l,tq_r,t_amb_veh,t_tire,Satelites,Zone (UTM),Lat (UTM),Long (UTM),Sec_ID,Dir_ID,Lat (root),Long (root),dist (root),slope_deg,altitude,v_veh,dist,vair_ic,vair_uf,vair,beta_ic,beta_uf,beta,vwind_ha,vwind,vwind 1s,omega_wh,omega_p_wh,tq_sum,tq_sum_1s,tq_sum_float,t_float,F_trac,F_acc,F_grd,F_res,v_veh_1s,v_veh_avg,a_veh_avg,v_veh_float,t_amp_stat,p_amp_stat,rh_stat,vair_sq
45442,2874.31220405941,457.56090980198,45,85.050405940594,87.6019181188119,18.8452486252475,-0.896237623762376,1846.40099009901,493.241584158416,454.071287128713,20,40,10,32,5306677.71232964,397320.267952287,0,0,0,0,0,0,0,85.0504059405939,6836.0356204897,18.8452486252475,20.2127032110823,20.9127026495825,-0.896237623762376,-0.881597414832518,-0.676750068203323,3.6267775732036,2.87735597610453,2.79710489149336,53.7096276488516,0.0136803860511107,947.312871287129,943.97778649152,943.540254596888,1.05819669186946,2153.69211590614,108.51734554731,0,2153.69211590614,85.0234674051562,85.0234674051562,0.00422888823536207,85.0228879773691,24.8,1015.12,38.62,437.489040433058
45443,2874.32003158416,457.575865148515,45,85.0204356435643,87.5710487128712,20.1316452144554,-1.5850495049505,1839.26237623762,486.433663366337,454.621782178218,20,40,10,32,5306691.88013154,397339.152824037,0,0,0,0,0,0,0,85.0204356435643,6859.65279304195,20.1316452144554,21.5924436956187,22.0057709765528,-1.5850495049505,-1.57040929602064,-1.21507444699268,2.51941479910074,1.99881384566832,2.07320920261844,53.5019737890021,-0.0039601117516373,941.055445544554,942.815233800608,942.892597831212,1.05857048078993,2131.72294233011,197.94789253115,0,2131.72294233011,85.0305744534848,85.0305744534848,0.00794992865623345,85.0304364922205,24.8,1015.13,38.73,485.461462029588
45444,2874.32786712871,457.590819009901,45,85.0453267326733,87.5966865346534,18.9164081412871,-1.14168316831683,1838.84158415842,470.941584158416,453.960396039604,20,40,10,32,5306706.06288261,397358.036017419,0,0,0,0,0,0,0,85.0453267326732,6883.27341991214,18.9164081412871,20.2890262252784,20.9727307758032,-1.14168316831683,-1.12704295938697,-0.866732310434862,3.56425051853048,2.82774924097932,2.73944394779457,53.4897334435879,-0.00907225601284181,924.90198019802,925.994667189491,926.110900518623,1.05826047866034,2094.00052835476,19.7305654898565,0,2094.00052835476,85.0504738751102,85.0504738751102,0.000863205132393052,85.0501707685053,24.8,1015.14,38.84,440.102077771758
45445,2874.33571940594,457.605760792079,45,85.0669900990099,87.6189998019802,19.4861375135644,-1.25594059405941,1839.98514851485,469.550495049505,438.323762376237,20,40,10,32,5306720.27695676,397376.904624612,0,0,0,0,0,0,0,85.0669900990098,6906.89888165581,19.4861375135644,20.9000964712314,21.4590904760635,-1.25594059405941,-1.24130038512955,-0.964315861185681,3.05097788977954,2.42053704340228,2.49873610261865,53.5229983823017,0.00496814019750861,907.874257425742,902.260454857367,901.994115983027,1.05799003683493,2056.35781948928,11.6977697336388,0,2056.35781948928,85.0496980688167,85.0496980688167,0.000427517999324285,85.0496381895332,24.8,1015.15,38.95,461.269065505745
45446,2874.34360158416,457.620659702971,45,85.0502673267327,87.6017753465347,18.9229867991089,-2.01811881188119,1837.30693069307,281.294059405941,250.326732673267,20,40,10,32,5306734.54742822,397395.72072814,0,0,0,0,0,0,0,85.0502673267326,6930.52538000565,18.9229867991089,20.2960822456431,20.9786531369129,-2.01811881188119,-2.00347860295133,-1.54108368065391,3.55709342374955,2.82207105724079,2.82380770337431,53.4450921838422,0.00288008127391803,531.620792079208,390.662042936967,379.663092880717,1.05819816457702,1205.34271125997,-887.362242216541,0,1205.34271125997,85.0261667483579,85.0261667483579,-0.0355180320012113,85.0244353606788,24.8,1015.16,39.06,440.321365958911
45447,2874.35146831683,457.635538712871,45,84.5501287128713,87.0866325742574,18.5474433440594,-1.15920792079208,1818.5396039604,-1706.69801980198,-1613.93861386139,20,40,10,32,5306748.78979025,397414.511443404,0,0,0,0,0,0,0,84.5501287128712,6954.10368091323,18.5474433440594,19.8932884937151,20.6310028541136,-1.15920792079208,-1.14456771186222,-0.877163171711316,3.77062070009871,2.99147598276036,2.8627985740364,52.8991727783711,-0.0174964937390521,-3320.63663366337,-3391.92380158808,-3399.99946903903,1.06446880580159,-7451.3494476236,-8430.14180917743,0,-7451.3494476236,84.4707073816291,84.4707073816291,-0.337063904410254,84.4622178446949,24.8,1015.17,39.17,425.723976883715
45448,2874.3592309901,457.650168316832,45,82.3429603960396,84.8132492079208,18.7760720572277,-1.70366336633663,1761.34653465347,-4368.96138613861,-3948.34158415842,20,40,10,32,5306762.84498079,397432.988008931,0,0,0,0,0,0,0,82.3429603960395,6977.3259556107,18.7760720572277,20.1385070321753,20.6988438598796,-1.70366336633663,-1.68902315740678,-1.30304299597073,3.00134078738051,2.38115673668604,2.38580530650528,51.2354938304923,-0.00784822147142665,-8317.30297029703,-8088.86923830997,-8041.04097586524,1.09310430123033,-18631.4533877221,-19136.4305511996,0,-18631.4533877221,82.3467828644249,82.3467828644249,-0.765394732542557,82.3452770238893,24.8,1015.18,39.28,429.288933360034
45449,2874.36674732673,457.664325445545,45,79.5996138613861,81.9876022772277,18.1090759075247,-1.72841584158416,1701.91089108911,-4362.43663366337,-3864.61386138614,20,40,10,32,5306776.45438883,397450.867916349,0,0,0,0,0,0,0,79.599613861386,6999.81073231587,18.1090759075247,19.4231121077051,19.9735963771336,-1.72841584158416,-1.7137756326543,-1.32501197108334,2.94982311337294,2.34028445152691,2.29019860143224,49.5065810417593,-0.0233286583187361,-8227.05049504951,-8224.17648269777,-8225.04092240248,1.1307736106598,-18420.1259972898,-18694.0870091113,0,-18420.1259972898,79.6019900990098,79.6019900990098,-0.747575128800003,79.6024143139798,24.8,1015.19,39.39,399.507075385016
45450,2874.37398831683,457.678043069307,45,76.9404851485148,79.2486997029703,17.3881573156436,-1.47564356435644,1644.81188118812,-4420.39108910891,-3755.94257425743,20,40,10,32,5306789.56354262,397468.191282555,0,0,0,0,0,0,0,76.9404851485147,7021.54675250289,17.3881573156436,18.6498820046263,19.2082440233161,-1.47564356435644,-1.46100335542658,-1.12815400241493,2.93854513134858,2.33133690282253,2.40725203284366,47.8456381710908,-0.0192965445352508,-8176.33366336634,-8181.77143417312,-8184.24671078113,1.16985728534985,-18304.1772516965,-18633.0870305924,0,-18304.1772516965,76.9287910989117,76.9287910989117,-0.745167957389795,76.9277464558236,24.8012623762376,1015.19747524752,39.4810643564356,369.714773360678
45451,2874.38096445545,457.691315742574,45,74.2748316831683,76.5030766336634,16.2982106711881,-2.61841584158416,1590.15841584158,-4451.70099009901,-3804.75544554455,20,40,10,32,5306802.19199829,397484.951679045,0,0,0,0,0,0,0,74.2748316831682,7042.54165104525,16.2982106711881,17.4808463246843,18.127248691386,-2.61841584158416,-2.6037756326543,-1.99570246009732,3.34437958153491,2.6533114813521,2.52800943930869,46.255833307888,-0.0185765242167713,-8256.45643564356,-8251.86646407215,-8249.17344943162,1.21184027443183,-18510.4863046059,-18375.7474977312,0,-18510.4863046059,74.2614952455641,74.2614952455641,-0.734880294960192,74.2608685776512,24.81,1015.19,39.46,329.113101240122
45452,2874.38767871287,457.704144356436,45,71.5727326732673,73.7199146534653,16.624904290396,-2.48257425742574,1527.94059405941,-4477.07227722772,-3803.17128712871,20,40,10,32,5306814.3452333,397501.150321275,0,0,0,0,0,0,0,71.5727326732672,7062.79631471412,16.624904290396,17.8312455843235,18.250177018646,-2.48257425742574,-2.46793404849589,-1.91803037497658,2.36396537959954,1.87548582040189,2.02029881336559,44.4459902353579,-0.0148324185606779,-8280.24356435643,-8278.28797176747,-8278.36430884912,1.25760957848367,-18510.2020790044,-18381.9725898559,0,-18510.2020790044,71.5905199490245,71.5905199490245,-0.735159407029806,71.5944297221295,24.82,1015.18,39.42,333.613613661356
45453,2874.39411742574,457.71654960396,45,68.9342376237624,71.0022647524752,15.7266138613861,-2.33544554455446,1471.91089108911,-4456.09207920792,-3815.56534653465,20,40,10,32,5306825.99747588,397516.81253969,0,0,0,0,0,0,0,68.9342376237623,7082.31173209585,15.7266138613861,16.8677731356445,17.3346484216469,-2.33544554455446,-2.3208053356246,-1.79616612582604,2.5178319203388,1.9975580461126,2.11171326126222,42.8161522424477,-0.0163444612294849,-8271.65742574257,-8271.08312910499,-8269.92668334423,1.30578030631874,-18496.643494176,-18661.9991727951,0,-18496.643494176,68.9408706009214,68.9408706009214,-0.746348397215966,68.9409990700482,24.83,1015.17,39.38,300.834404203444
45454,2874.4003029703,457.728496831683,45,66.3263465346535,68.3161369306931,14.251897139604,-1.69930693069307,1419.22772277228,-4493.11485148515,-3795.88316831683,20,40,10,32,5306837.19093687,397531.895918193,0,0,0,0,0,0,0,66.3263465346534,7101.08912816296,14.251897139604,15.2860475765628,15.9303269731877,-1.69930693069307,-1.68466672176321,-1.29359694391484,3.28928056235128,2.60959788466041,2.50836050233568,41.2836609965959,-0.0131043697963271,-8288.99801980198,-8387.22257621802,-8432.46053590812,1.35710570953317,-18574.4625485566,-18347.4180319832,0,-18574.4625485566,66.3077876678756,66.3077876678756,-0.733791077127507,66.2965392181037,24.84,1015.16,39.34,254.104092701368
45455,2874.40624059406,457.739971782178,45,63.5346732673267,65.4407134653465,14.1406732673267,-1.91970297029703,1480.50495049505,-5068.7396039604,-4319.17821782178,20,40,10,32,5306847.93564743,397546.382879344,0,0,0,0,0,0,0,63.5346732673266,7119.12656922457,14.1406732673267,15.1667530442893,15.6756938216042,-1.91970297029703,-1.90506276136717,-1.46829501670116,2.65633264927424,2.10743958476599,2.10782061708801,43.0661432970238,0.0438492373954021,-9387.91782178218,-9276.32795804332,-9233.95688868531,1.41678986432637,-22954.5496089841,-20071.8702760445,0,-22954.5496089841,63.5237078717772,63.5237078717772,-0.803255944406322,63.5171713814586,24.85,1015.15,39.3,245.997332450703
45456,2874.41190346535,457.750946732673,45,60.512,62.32736,13.6450891089109,-1.44277227722772,1512.5,-5175.80891089109,-4432.0198019802,20,40,10,32,5306858.18251466,397560.238019723,0,0,0,0,0,0,0,60.512,7136.3585375139,13.6450891089109,14.6352081594554,15.0808052932318,-1.44277227722772,-1.42813206829787,-1.09963720070358,2.34957515951825,1.86406913302236,1.81472565454892,43.9968415606904,-0.0168484754524205,-9607.82871287129,-9611.34385844525,-9597.22141045803,1.4876551967964,-25149.6325388744,-21110.7033499763,0,-25149.6325388744,60.5279526517007,60.5279526517007,-0.844269080373383,60.5342348348656,24.86,1015.14,39.26,227.699220093995
45457,2874.41728445545,457.761394752475,45,57.5261485148515,59.251932970297,13.4534059405941,-1.31950495049505,1434.91584158416,-5142.54752475248,-4413.59504950495,20,40,10,32,5306867.91892476,397573.427570814,0,0,0,0,0,0,0,57.5261485148514,7152.74867717286,13.4534059405941,14.4296160195588,14.7466623058296,-1.31950495049505,-1.30486474156519,-1.01650482197499,1.79602206869059,1.42489985345246,1.50065308520481,41.7400098744482,-0.0232566562868881,-9556.14257425743,-9554.45986667974,-9552.94369403871,1.56491188934339,-24962.272994447,-20876.4478229146,0,-24962.272994447,57.5258827565924,57.5258827565924,-0.834839176987008,57.5219954393375,24.87,1015.13,39.22,217.929687135117
45458,2874.42238574257,457.771323069307,45,54.5270891089109,56.1629017821782,11.4934026402574,-0.578316831683168,1362.17821782178,-5086.62772277228,-4375.7504950495,20,40,10,32,5306877.14874824,397585.960612934,0,0,0,0,0,0,0,54.5270891089108,7168.30590060521,11.4934026402574,12.3273903715845,12.9067434328978,-0.578316831683168,-0.563676622753311,-0.411395144974967,2.92899035274286,2.32375648225176,2.13419687884619,39.6241581665643,-0.0157684449747012,-9462.37821782178,-9452.30529359867,-9442.51281252587,1.65101350182904,-24754.3153648321,-20530.847883787,0,-24754.3153648321,54.5329626507204,54.5329626507204,-0.821085078804898,54.5401303728508,24.88,1015.12,39.18,167.480125156156
45459,2874.42721633663,457.780729405941,45,51.6010792079208,53.1491115841584,11.3485940594059,-0.412475247524752,1289.73267326733,-4990.81089108911,-4261.55643564356,20,40,10,32,5306885.88872072,397597.834612618,0,0,0,0,0,0,0,51.6010792079207,7183.04295860851,11.3485940594059,12.1720741470351,12.615700294067,-0.412475247524752,-0.397835038594895,-0.30366490828297,2.32219213507603,1.84234441805644,2.03025718401588,37.5168026984385,-0.0201605689174262,-9252.36732673267,-9251.52777178708,-9264.92277352237,1.74470741615235,-24217.8168637022,-20229.2753704634,0,-24217.8168637022,51.6011815508283,51.6011815508283,-0.808981145639322,51.6094226062836,24.89,1015.11,39.14,160.104368759217
45460,2874.43178029703,457.789622871287,45,48.7436435643565,50.2059528712871,9.6508696369604,-0.153564356435644,1217.60891089109,-5021.63069306931,-4360.6702970297,20,40,10,32,5306894.14615627,397609.061054062,0,0,0,0,0,0,0,48.7436435643564,7196.97179823997,9.6508696369604,10.3511589355942,11.0072561950899,-0.153564356435644,-0.138924147505787,-0.124112733065397,3.26279410084691,2.5885844707531,2.62936312285549,35.4188074944529,-0.0257047253697185,-9382.30099009901,-9562.71815508284,-9868.33775446164,1.84698932055182,-24541.3038774011,-20691.9350816603,0,-24541.3038774011,48.713787569846,48.713787569846,-0.827435218769394,48.6584123299808,24.8987376237624,1015.10252475248,39.1,121.620450834883
45461,2874.4360739604,457.797974257426,45,45.3933168316832,46.7551163366337,9.01185038504951,0.0411881188118812,1414.31188118812,-6423.57128712871,-5678.96732673268,20,40,10,32,5306901.91491092,397619.603445498,0,0,0,0,0,0,0,45.3933168316831,7210.06152802545,9.01185038504951,9.66577097696905,10.2715210110009,0.0411881188118812,0.0558283277417386,0.0490342616818552,3.01232365278458,2.38987015038932,2.33719060884077,41.1406649613459,0.095330690166687,-12102.5386138614,-11949.1022742868,-11655.7234540078,1.98388846338855,-39821.9073066959,-25753.8391120182,0,-39821.9073066959,45.3680458778551,45.3680458778551,-1.0311951987278,45.2898636645074,24.9,1015.11,39.06,106.043026683511
45462,2874.44003415842,457.805662970297,45,41.4041485148515,42.646272970297,7.79995379538614,-0.335247524752475,1429.40099009901,-6756.54257425742,-6032.23564356435,20,40,9.91089108910891,32,5306909.08063655,397629.309522405,0,0,0,0,0,0,0,41.4041485148514,7222.12157901555,7.79995379538614,8.36593638330013,9.0113418754323,-0.335247524752475,-0.320607315822617,-0.237555287847474,3.1887415860438,2.52983384662092,2.63069052632793,41.579589347491,-0.0419051825355074,-12788.7782178218,-12760.5001764533,-12703.4439004434,2.17569057177047,-46235.9172741077,-28466.2630371143,0,-46235.9172741077,41.4072566415057,41.4072566415057,-1.13810465204936,41.4116110746703,24.9,1015.12,39.02,81.8047331798858
45463,2874.44360980198,457.812657920792,45,37.4392178217822,38.5623943564356,5.82889603959406,-1.9529702970297,1290.97524752475,-7193.10693069307,-6014.82970297029,20,40,9.86138613861386,32,5306915.54938132,397638.138891906,0,0,0,0,0,0,0,37.4392178217821,7233.05678377352,5.82889603959406,6.25185414315648,7.10689719418696,-1.9529702970297,-1.93833008809985,-1.35085838986899,4.17427265276491,3.3117190455971,3.08516277452029,37.5529477184262,-0.0411851622170279,-13207.9366336634,-13259.1976766984,-13741.420620092,2.40609049694411,-47667.602298992,-28780.9462779107,0,-47667.602298992,37.3790871483188,37.3790871483188,-1.15070281780653,37.244337932488,24.9,1015.13,38.98,51.0559164012167
45464,2874.4467560396,457.818958712871,45,32.7734653465347,33.7566693069307,5.19423432343564,-2.22455445544554,1383.23267326733,-8747.93564356436,-7112.85742574258,20,40,10,32,5306921.23806942,397646.089592862,0,0,0,0,0,0,0,32.7734653465346,7242.82456245889,5.19423432343564,5.57113991310065,6.29929609797154,-2.22455445544554,-2.20991424651569,-1.59281361798759,3.56129895723883,2.82540757751915,3.00029249252953,40.236607449463,0.0761781496951321,-15860.7930693069,-15630.753847662,-15028.959626205,2.75122987329585,-70875.6569582353,-34416.4835695196,0,-70875.6569582353,32.7642075286736,32.7642075286736,-1.3778101820083,32.6407896173834,24.9,1015.14,38.94,40.4917829808039
45465,2874.44929465346,457.824545445545,45,27.6458910891089,28.4752678217822,3.87635258526733,-1.64980198019802,1447.64356435644,-8953.6495049505,-7133.55742574257,20,40,10,32,5306925.81701567,397653.130988643,0,0,0,0,0,0,0,27.6458910891089,7251.21621842699,3.87635258526733,4.15762964477689,4.88368262052068,-1.64980198019802,-1.63516177126816,-1.17400956090836,3.5420307831822,2.81012089542977,2.69025228726223,42.1102443222104,0.00712820115294714,-16087.2069306931,-16041.8804626997,-13167.6429670322,3.26509884576345,-88678.003575398,-35280.4125399029,0,-88678.003575398,27.6761103813351,27.6761103813351,-1.41142480584691,28.0344113128247,24.9,1015.15,38.9,24.5425273945492
45466,2874.45113415842,457.829459009901,45,23.1989207920792,23.8948884158416,3.30341584158416,-1.93811881188119,1528.32673267327,-5044.83663366337,-3855.49801980198,20,40,10,32,5306929.11585101,397659.311006576,0,0,0,0,0,0,0,23.1989207920792,7258.22509887253,3.30341584158416,3.5431192931715,4.14129607011771,-1.93811881188119,-1.92347860295133,-1.2450154566017,2.91844061398018,2.31538669577811,2.24196783134525,44.4572225523262,-0.00108003047771926,-8900.33465346535,-8853.23070287227,-8825.61212717723,3.88577579404711,-60285.1035781922,-20673.1096978873,0,-60285.1035781922,23.3670236251347,23.3670236251347,-0.826893332897644,24.8337213593854,24.9,1015.16,38.86,18.2183129149035
45467,2874.4524649505,457.834016138614,45,21.9386534653465,22.5968130693069,3.10922772277228,-2.29504950495049,1486.37128712871,-773.005940594059,-609.631683168317,20,40,9.99009900990099,32,5306931.48025468,397665.030380959,0,0,0,0,0,0,0,21.9386534653465,7264.42617753039,3.10922772277228,3.33484043781035,3.90389724737876,-2.29504950495049,-2.28040929602064,-1.61156620071911,2.77734145068236,2.20344365197581,2.3934659827638,43.2367881125034,-0.0136803860511107,-1382.63762376238,-1627.78965787668,-4934.0136192807,4.10241179829736,-9831.96491894238,-2941.655536543,0,-9831.96491894238,21.9546867954122,21.9546867954122,-0.117316929712777,22.7235305272798,24.9,1015.17,38.82,16.0763256891267
45468,2874.45341980198,457.838625049505,45,21.5490099009901,22.1954801980198,2.96324917492079,-0.622475247524752,1458.89603960396,-569.286138613861,-462.037623762376,20,40,10,32,5306933.14714724,397670.801889575,0,0,0,0,0,0,0,21.5490099009901,7270.47228536868,2.96324917492079,3.17826935076436,3.75721431932726,-0.622475247524752,-0.607835038594897,-0.180191658839831,2.82465967022305,2.24098423973613,2.18180266264916,42.4375655589912,0.00648018286631558,-1031.32376237624,-818.92917361043,-1733.57928547053,4.176782413501,-7303.96078178241,-3103.74392584177,0,-7303.96078178241,21.547536712087,21.547536712087,-0.124316515809994,21.6720265504656,24.9,1015.18,38.78,15.1581115229558
45469,2874.45395633663,457.843307722772,45,21.2648415841584,21.9027868316832,4.40913861386139,-0.697029702970297,1435.28217821782,-293.860396039604,-198.121782178218,20,40,10,32,5306934.03754774,397676.651517187,0,0,0,0,0,0,0,21.2648415841584,7276.40531281643,4.40913861386139,4.72907585305643,4.97122623437967,-0.697029702970297,-0.682389494040439,-0.512252124297471,1.21662434976719,0.965226367710413,0.966888434307004,41.7506661751617,-0.0002880081273918,-491.982178217822,-529.608803058524,-972.771882289226,4.23237448236263,-3381.63357215088,-1059.73176955534,0,-3381.63357215088,21.2651098911871,21.2651098911871,-0.0423828273916514,21.25420904554,24.9,1015.19,38.74,24.7888066993892
45470,2874.45414178218,457.848017425743,45,20.9785247524753,21.6078804950495,4.66139603960396,0.572970297029703,1421.90594059406,-470.467326732673,-377.142574257426,20,40,10,32,5306934.2770179,397682.52327194,0,0,0,0,0,0,0,20.9785247524752,7282.28240981864,4.66139603960396,4.99963765782325,5.16946668547994,0.572970297029703,0.587610505959562,0.460389925065463,0.893106822860495,0.708559100244858,0.818514269227873,41.3615671950554,-0.00540015238859631,-847.609900990099,-1044.6917361043,-876.794826483585,4.29027993875176,-6025.94479837969,-3080.57894913473,0,-6025.94479837969,20.9717592392902,20.9717592392902,-0.123085699659071,20.8727156018183,24.9,1015.19747524752,38.6911633663366,26.8077588848837
45471,2874.4542219802,457.852637425742,45,20.4998316831683,21.1148266336634,3.48705940594059,-1.52316831683168,1382.13366336634,-931.538613861386,-794.321782178218,20,40,9.93069306930693,32,5306934.3235204,397688.279848502,0,0,0,0,0,0,0,20.4998316831683,7288.04246353151,3.48705940594059,3.74008845695261,4.14278936954374,-1.52316831683168,-1.50852810790183,-1.07606258466215,1.97677817604928,1.56830530229186,1.39866948028308,40.2046385473225,-0.0212405993951455,-1725.8603960396,-1583.38104107441,-413.593366751751,4.39045273357458,-12165.9396961139,-3505.91631768137,0,-12165.9396961139,20.4947435545535,20.4947435545535,-0.139696271607357,20.5784784164695,24.9,1015.19,38.59,17.5743128898204
45472,2874.45448059406,457.857117821782,45,20.0493663366337,20.6508473267327,4.52483168316832,-3.47584158415842,1338.48514851485,140.568316831683,156.357425742574,20,40,10,32,5306934.70360032,397693.868417197,0,0,0,0,0,0,0,20.0493663366336,7293.66666564922,4.52483168316832,4.85316387757563,4.99968935262399,-3.47584158415842,-3.46120137522856,-2.66197641259361,0.884906290564917,0.702053090396817,0.777877362022576,38.9349547177158,-0.00964827226762542,296.925742574257,214.205185766101,144.360066032429,4.48896513258403,2025.36403766666,-933.226462375578,0,2025.36403766666,20.0878168806979,20.0878168806979,-0.0370865056802707,20.3569953457342,24.9,1015.18,38.48,25.325821252661
45473,2874.45515722772,457.86148019802,45,20.1926336633663,20.7984126732673,4.89310891089109,-3.5,1300.39603960396,902.882178217821,746.543564356436,20,40,10,32,5306935.86061036,397699.323729617,0,0,0,0,0,0,0,20.1926336633663,7299.25080165032,4.89310891089109,5.2481641480092,5.32122923766244,-3.5,-3.48535979107015,-2.72793238449003,0.61635084382651,0.488990777092168,0.484037409633962,37.8269874516395,-0.00554415645229222,1649.42574257426,1609.71218507989,767.528512456465,4.45719053397328,11118.1930031654,825.576440146269,0,11118.1930031654,20.1862867365944,20.1862867365944,0.0331585138711857,20.2237206227826,24.9,1015.17,38.37,28.4266647291682
45474,2874.45648376238,457.865532871287,45,20.2019108910891,20.8079682178218,5.01083168316832,-3.5,1265.00495049505,838.814851485148,674.777227722772,20,40,10,32,5306938.22830802,397704.414670305,0,0,0,0,0,0,0,20.2019108910891,7304.86426193635,5.01083168316832,5.3744291554147,5.4219255386924,-3.5,-3.48535979107015,-2.74059905867554,0.551508036161614,0.437546806135554,0.442475501379289,36.7975024002775,-0.0168484754524205,1513.59207920792,1541.35046564062,1325.33867626251,4.45506396509895,9928.88537810346,-72.5803117006,0,9928.88537810346,20.2078947162043,20.2078947162043,-0.002499754925986,20.2411802707417,24.9,1015.16,38.26,29.5012668311383
45475,2874.45851405941,457.868852970297,45,20.3172475247525,20.9267649504951,5.42893069306931,-3.5,1251.91089108911,982.70198019802,788.180198019802,20,40,9.74257425742574,32,5306941.91580115,397708.616344845,0,0,0,0,0,0,0,20.3172475247524,7310.48425506066,5.42893069306931,5.82286639113544,5.78428141856861,-3.5,-3.48535979107015,-2.77926724912446,0.531451322667613,0.421634524980136,0.42108862804397,36.4166116518018,0.00288008127391803,1770.88217821782,1604.07162042937,926.841402455368,4.42987787035529,11428.7231352797,1388.5004811414,0,11428.7231352797,20.3142857562984,20.3142857562984,0.0554725026958148,20.3433526534829,24.9,1015.15,38.15,33.5801610529807
45476,2874.46110257426,457.87123,45,20.4555247524752,21.0691904950495,5.16091089108911,-3.5,1140.91089108911,586.926732673267,430.833663366337,20,40,9.93069306930693,32,5306946.65813713,397711.661813089,0,0,0,0,0,0,0,20.4555247524752,7316.15286663932,5.16091089108911,5.53539845585647,5.56416355567156,-3.5,-3.48535979107015,-2.75026026243917,0.502940239924889,0.399014848791248,0.408716472312214,33.1877525356123,-0.103250913669962,1017.7603960396,732.66287618861,148.848016387461,4.39995772114518,5740.32003289177,981.766918237471,0,5740.32003289177,20.4679296147436,20.4679296147436,0.0413507934951899,20.3379563838495,24.9,1015.14,38.04,31.0320753076558
45477,2874.46405881188,457.872382871287,45,20.5166435643564,21.1321428712871,5.50591089108911,-3.5,914.316831683168,-854.045544554455,-1059.12277227723,20,40,10,32,5306952.10865843,397713.194740622,0,0,0,0,0,0,0,20.5166435643564,7321.85651061621,5.50591089108911,5.90543244938421,5.86121475058104,-3.5,-3.48535979107015,-2.78112148237611,0.577320706482198,0.458025658148677,0.476227637202189,26.5963985321235,-0.00684019302555534,-1913.16831683168,-1479.16117047348,-615.952671307077,4.38694998348292,-8919.66953349686,-1795.61001321541,0,-8919.66953349686,20.4907186550338,20.4907186550338,-0.0717086560141174,20.1854144394595,24.9,1015.13,37.93,34.4961341591337
45478,2874.46705,457.872228811881,45,19.9952079207921,20.5950641584158,5.94676237623763,-3.5,893.509900990099,-797.817821782178,-1001.48910891089,20,40,10,32,5306957.65278176,397713.101113825,0,0,0,0,0,0,0,19.9952079207921,7327.49363666132,5.94676237623763,6.37827313228895,6.20642096921222,-3.5,-3.48535979107015,-2.83197478030763,0.939949444423662,0.745722365532209,0.76089124719454,25.9911494524096,-0.00532815035674837,-1799.30693069307,-1817.51011665523,-678.666310037893,4.50207363530873,-8418.80457042294,-4723.31256173264,0,-8418.80457042294,19.976275169101,19.976275169101,-0.188843141739914,19.9146312580447,24.9,1015.12,37.82,38.6910841837829
45479,2874.4697509901,457.870882970297,45,19.4053168316832,19.9874763366337,5.76272277227723,-3.5,866.653465346535,-776.864356435644,-985.176237623762,20,40,10,32,5306962.68567618,397711.513667841,0,0,0,0,0,0,0,19.4053168316831,7332.9494954897,5.76272277227723,6.18087919135931,6.01600388866406,-3.5,-3.48535979107015,-2.83064540965495,0.906296137786546,0.719023032304986,0.717131553496311,25.2099274068594,-0.00936026414023361,-1762.04059405941,-1597.14649544162,515.036620463836,4.63816944800311,-8241.08311779698,-3124.20463520795,0,-8241.08311779698,19.405043917263,19.405043917263,-0.124809386879281,19.8429484539217,24.9,1015.11,37.71,36.400069475508
45480,2874.47204752475,457.868396633663,45,19.1478217821782,19.7222564356436,5.40672277227723,-3.4229702970297,870.618811881188,1456.04554455446,1179.67425742574,20,40,10,32,5306966.99456579,397708.492527882,0,0,0,0,0,0,0,19.1478217821782,7338.28382703536,5.40672277227723,5.79904701253069,5.69836626362694,-3.4229702970297,-3.40833008809985,-2.74377107352586,0.67403222926076,0.534753131065981,0.530875068368186,25.3252746618798,0.0128883637007832,2635.7198019802,2521.368983433,2410.96259349991,4.70084718658549,12584.0465949807,3662.192562953,0,12584.0465949807,19.2486638564846,19.2486638564846,0.146266978182964,20.1209807257078,24.9,1015.10252475248,37.610099009901,32.6278494823527
45481,2874.47382475247,457.864922178218,45,20.4538316831683,21.0674466336634,5.79661386138614,-3.5,919.019801980198,3171.20198019802,2684.83267326733,20,40,10,32,5306970.36334267,397704.223697829,0,0,0,0,0,0,0,20.4538316831683,7343.76568465362,5.79661386138614,6.21722949584619,6.10496137214565,-3.5,-3.48535979107015,-2.80876471999794,0.718051491338028,0.569676443633467,0.543916596387523,26.7332023926346,0.00892825194914591,5856.03465346534,5897.64949514753,4434.82739305975,4.40208307961518,27556.913086007,10234.1368468456,0,27556.913086007,20.4446576806195,20.4446576806195,0.409215055168888,20.7585306697846,24.9,1015.11,37.57,37.4161044032926
