Resultfile Programm VECTO_CSE 2.0.1-pre2 Comp 04/06/2014
Datafile: ,d:\Work\vecto-cse.git\CSE\bin\Debug\DemoData\DataDemo_LS1.csdat

Time,Lat,Long,Heading,v_veh_GPS,v_veh_CAN,vair_ar,beta_ar,n_eng,tq_l,tq_r,t_amb_veh,t_tire,Satelites,Zone (UTM),Lat (UTM),Long (UTM),Sec_ID,Dir_ID,Lat (root),Long (root),dist (root),slope_deg,altitude,v_veh,dist,vair_ic,vair_uf,vair,beta_ic,beta_uf,beta,vwind_ha,vwind,vwind 1s,omega_wh,omega_p_wh,tq_sum,tq_sum_1s,tq_sum_float,t_float,F_trac,F_acc,F_grd,F_res,v_veh_1s,v_veh_avg,a_veh_avg,v_veh_float,t_amp_stat,p_amp_stat,rh_stat,vair_sq
[s],[mm.mm],[mm.mm],[°],[km/h],[km/h],[m/s],[°],[rpm],[Nm],[Nm],[°C],[°C],[#],[-],[m],[m],[-],[-],[m],[m],[m],[°],[m],[km/h],[m],[m/s],[m/s],[m/s],[°],[°],[°],[m/s],[m/s],[m/s],[rad/s],[rad/s2],[Nm],[Nm],[Nm],[s],[N],[N],[N],[N],[km/h],[km/h],[m/s2],[km/h],[°C],[mbar],[%],[m/s]
44500,2874.02997178218,457.025750495049,45,15.0808910891089,15.5333178217822,1.66286138613861,-3.5,752.687236546535,334.397483442574,312.889930365346,20,40,9,32,5306166.8221978,396644.363309379,2,1,5306172.83173473,396639.467149374,19.1194580426888,0,0,15.0808910891089,323.024237915876,1.66286138613861,1.7835224330317,2.27974696351396,-3.5,-3.48535979107015,-2.22544098249932,2.41155285638579,1.91324002725768,1.89177392388626,8.75791367698295,-0.000342187876467158,647.287413807921,647.401237923017,649.856771203531,5.96783711621636,1353.22178385463,31.895738690089,0,1353.22178385463,15.0837053230075,15.0837053230075,0.00127846943110307,15.0907187560393,24.4012623762377,1015.3,39.9113613861386,5.25465613812704
44501,2874.0313760396,457.028391485149,45,15.095297029703,15.5481559405941,2.71810891089109,-3.49316831683168,750.966816983168,319.887209753465,310.54919179703,20,40,9,32,5306169.36444288,396647.699546511,2,1,5306175.47969819,396642.717254393,23.3117000603659,0,0,15.0952970297029,327.21483274536,2.71810891089109,2.91534114533435,3.17835152626846,-3.49316831683168,-3.47852810790183,-2.54736142150045,1.29918759258255,1.03072909990899,1.10257335789109,8.73789568638531,-0.0003635746169463,630.436401550495,631.257318955348,648.966248106284,5.96213343705219,1313.7423348717,66.4720315857131,0,1313.7423348717,15.0917584550534,15.0917584550534,0.00266177607859791,15.0880668415024,24.4,1015.3,39.95,10.2108449627316
44502,2874.03278247525,457.031034653465,45,15.0937722772277,15.5465854455446,2.62078217821782,-3.5,752.786491516832,310.077611825743,321.494459651485,20,40,9,32,5306171.91067607,396651.038566176,2,1,5306178.13061532,396645.970984738,27.508618310137,0,0,15.0937722772277,331.408090941179,2.62078217821782,2.810952161079,3.09545339718475,-3.5,-3.48535979107015,-2.53123361732373,1.40011769018903,1.1108034396376,1.09256713632835,8.75906856100338,0.00113349733179721,631.572071477227,632.345334500715,649.025945879751,5.96273481910345,1319.41302598146,-43.084512149814,0,1319.41302598146,15.094624056465,15.094624056465,-0.00173185635395455,15.0895449004459,24.4,1015.3,40,9.67631854010899
44503,2874.03418861386,457.033675148515,45,15.0788910891089,15.5312578217822,2.5610297029703,-3.5,752.837957066337,313.987588778218,335.662705130693,20,40,9,32,5306174.4564206,396654.374243191,2,1,5306180.77970065,396649.222466732,31.7026364577515,0,0,15.0788910891089,335.599170699156,2.5610297029703,2.74686390879202,3.04376012657022,-3.5,-3.48535979107015,-2.52201278557992,1.45716559536549,1.15606321296821,1.16177377645068,8.75966738986352,0.00141152498682694,649.650293908911,649.664968091363,649.980413145919,5.96862865706923,1358.66330154223,-9.37148225698791,0,1358.66330154223,15.082108420743,15.082108420743,-0.000385310808306921,15.0915659119319,24.4,1015.3,40.05,9.30442682826045
44504,2874.03560712871,457.036305346535,45,15.101,15.55403,2.51226732673267,-3.5,751.463091851485,328.022325804951,340.027708696039,20,40,9,32,5306177.02532179,396657.697501771,2,1,5306183.43194348,396652.47782424,35.9016535504924,0,0,15.101,339.790517206306,2.51226732673267,2.69456322237721,3.00354035716107,-3.5,-3.48535979107015,-2.51069904615982,1.51440430430807,1.20147436320177,1.20371109335769,8.74367010668333,-0.00230976815607305,668.05003450099,667.29262846863,650.957306053628,5.95988092589081,1392.51329804326,52.0852561471125,0,1392.51329804326,15.0972135084795,15.0972135084795,0.00210082889476885,15.0925150573589,24.4,1015.3,40.1,9.0433430513853
44505,2874.0370250495,457.038937326733,45,15.0897524752475,15.542445049505,2.54048514851485,-3.5,752.966620922773,339.278350433663,330.576306180198,20,40,9,32,5306179.59308471,396661.022957584,2,1,5306186.08480813,396655.733944972,40.1016551102148,0,0,15.0897524752475,343.983580902677,2.54048514851485,2.72482859421116,3.02690376205908,-3.5,-3.48535979107015,-2.51648831602988,1.48185077145162,1.17564755126825,1.18710436518605,8.76116446181226,-0.0013045912671507,669.854656613862,669.021525978796,651.044513075303,5.96432379352194,1400.12420411022,28.2429005286272,0,1400.12420411022,15.0930344083913,15.0930344083913,0.00113959415743523,15.0927024246785,24.4,1015.3,40.15,9.2028040950687
44506,2874.03842277228,457.041583465347,45,15.0944257425743,15.5472585148515,2.51962376237624,-3.5,752.584305463366,337.406925521782,315.998073492079,20,40,9,32,5306182.12311998,396664.365376228,2,1,5306188.73092734,396658.981786356,44.2909773122042,0,0,15.0944257425742,348.176834725559,2.51962376237624,2.70245345791146,3.00942267615995,-3.5,-3.48535979107015,-2.51168401340555,1.50522742823695,1.1941937570239,1.17875196213978,8.75671601944699,0.000748535968611588,653.404999013861,653.262120237859,650.184899283632,5.96248212192137,1364.58041165075,-65.5184732366209,0,1364.58041165075,15.0929518674639,15.0929518674639,-0.00262637649903517,15.0937439257361,24.4,1015.3,40.2,9.09327200526972
44507,2874.03982623762,457.044222970297,45,15.0923663366337,15.5451373267327,2.44626732673267,-3.5,752.179933338614,324.12863049703,309.696170514851,20,40,9,32,5306184.66394235,396667.699719493,2,1,5306191.3773958,396662.23005641,48.4808524468107,0,0,15.0923663366336,352.369035825669,2.44626732673267,2.62377411057191,2.94689384864475,-3.5,-3.48535979107015,-2.49155925080597,1.58203407179618,1.25512940868408,1.24044625188818,8.75201093612685,0.000577442039018266,633.824801011881,634.503536187864,649.145615533849,5.96329545531527,1323.2063605098,48.4071881740147,0,1323.2063605098,15.0938311930203,15.0938311930203,0.00193200013070573,15.092152874153,24.4,1015.3,40.25,8.73007220783642
44508,2874.04122861386,457.046862673267,45,15.1051188118812,15.5582723762376,2.53383168316832,-3.5,753.007058129703,311.651468581188,317.46453779505,20,40,9,32,5306187.2027448,396671.034270345,2,1,5306194.02316003,396665.477462103,52.6696126610619,0,0,15.1051188118812,356.562668993986,2.53383168316832,2.71769233811558,3.02212469423247,-3.5,-3.48535979107015,-2.51338323757465,1.49317787330132,1.18463406989018,1.18088118648579,8.76163497007976,0.000235254168311267,629.116006376238,629.992329507205,648.871656699592,5.95826079797532,1313.68748625568,-28.1347816362335,0,1313.68748625568,15.1007689442211,15.1007689442211,-0.00112734045681607,15.0886314669037,24.4,1015.3,40.3,9.18183528323353
44509,2874.04263287129,457.049499306931,45,15.0829207920792,15.5354084158416,2.86838613861386,-3.5,752.518135476238,311.446884884158,332.160974277228,20,40,9,32,5306189.7451022,396674.365057513,2,1,5306196.66849955,396668.72434649,56.8577004533727,0,0,15.0829207920792,360.75529193128,2.86838613861386,3.07652283435039,3.3054944811895,-3.5,-3.48535979107015,-2.58870854401722,1.13700294386233,0.90205758399484,0.925663952626409,8.75594609668607,-4.27734809582955E-05,643.607859161386,643.87608280747,649.665869741928,5.96702403353291,1345.07625501926,-72.6097017484523,0,1345.07625501926,15.0843508479561,15.0843508479561,-0.00290412704636939,15.0862952337191,24.4,1015.3,40.35,10.9969980680139
44510,2874.04403594059,457.052134356436,45,15.0731485148515,15.525342970297,3.04729702970297,-3.5,750.841829233663,323.702972723762,340.273644028713,20,40,9,32,5306192.28529603,396677.693829097,2,1,5306199.31198887,396671.968959961,61.0428590382569,0,0,15.0731485148515,364.944016573745,3.04729702970297,3.26841591120636,3.45715544306262,-3.5,-3.48535979107015,-2.62511819308222,0.958989982947921,0.760828449708921,0.747839547030015,8.73644138788296,-0.00100517687740201,663.976616752475,663.390137329291,650.730221396099,5.97088903789319,1385.41539639736,-61.1515987944708,0,1385.41539639736,15.0744852465444,15.0744852465444,-0.00243848642289534,15.0850042290661,24.4,1015.3,40.3949504950495,12.0302129977632
44511,2874.04544366337,457.054764851485,45,15.0778514851485,15.530187029703,3.41882178217822,-2.37891089108911,752.727673757425,337.151541458416,334.343795905941,20,40,9,32,5306194.83421314,396681.017079039,2,1,5306201.95625459,396675.214526377,65.229246807296,0,0,15.0778514851485,369.131228702458,3.41882178217822,3.66689935425801,3.77353381850596,-2.37891089108911,-2.36427068215926,-1.8300577915834,0.596579747601881,0.473305094491616,0.528831292673701,8.75838418529653,0.00164677914361787,671.495337364356,670.593361345917,651.125326527512,5.96902864461163,1404.20208238901,68.1793851546262,0,1404.20208238901,15.0775219096167,15.0775219096167,0.00271487544793678,15.083222998086,24.4,1015.3,40.41,14.2901074968127
44512,2874.04686267327,457.057386831683,45,15.0843762376238,15.5369075247525,2.94780198019802,-2.24574257425743,750.746250368317,339.428039013861,319.823304913861,20,40,9,32,5306197.4042297,396684.33009427,2,1,5306204.6039264,396678.46427342,69.4210270784838,0,0,15.0843762376237,373.320673586947,2.94780198019802,3.16170127206272,3.37323606466844,-2.24574257425743,-2.23110236532757,-1.66814738927018,1.05299204702462,0.8354063347261,0.773334071917686,8.73532927728588,-0.000278027649269555,659.251343927723,658.863143912009,650.489414654881,5.96646200395098,1374.37169968211,14.8553449436228,0,1374.37169968211,15.08467493383,15.08467493383,0.000596346763390341,15.0802651964739,24.4,1015.3,40.42,11.4176319962988
44513,2874.04825415842,457.06003019802,45,15.0844653465347,15.5369993069307,2.79004950495049,-3.36633663366337,752.367414959406,328.439464042574,310.062243516832,20,40,9,32,5306199.92278584,396687.668832316,2,1,5306207.24366354,396681.704281465,73.6002452224132,0,0,15.0844653465346,377.51072562215,2.79004950495049,2.99250191436786,3.2389841481086,-3.36633663366337,-3.35169642473351,-2.47516844028345,1.2193740139354,0.967407853193598,0.988145763197429,8.75419238384005,-0.00115488407227635,638.501707559406,638.984192845201,649.396028050861,5.96641744161392,1334.01251899894,11.8334258462079,0,1334.01251899894,15.0849209881384,15.0849209881384,0.00048197889095764,15.0803924309112,24.4,1015.3,40.43,10.5760334535092
44514,2874.0496519802,457.062671980198,45,15.0829603960396,15.5354492079208,2.42681188118812,-2.67108910891089,751.84173120099,314.288661689109,314.034886538614,20,40,9,32,5306202.45311683,396691.005804362,2,1,5306209.88723361,396684.948994048,77.7855316499425,0,0,15.0829603960396,381.701435550643,2.42681188118812,2.60290693314955,2.92987034442172,-2.67108910891089,-2.65644889998104,-1.89229663680562,1.59904975466663,1.26862904460235,1.24451325675449,8.74807577556764,0.000620215519976554,628.323548227723,629.233124070836,648.862539776113,5.96701404322883,1311.94116736779,-85.8253806518319,0,1311.94116736779,15.0831026369964,15.0831026369964,-0.00343784378437702,15.079282910607,24.4,1015.3,40.44,8.62209946753457
44515,2874.05105247525,457.06531009901,45,15.0720099009901,15.5241701980198,2.67856435643564,-3.5,750.805068127722,309.985814383168,328.088804308911,20,40,9,32,5306204.98848323,396694.338299035,2,1,5306212.53062012,396688.19348132,81.970527454385,0,0,15.0720099009901,385.889037255815,2.67856435643564,2.87292714705197,3.14336405743158,-3.5,-3.48535979107015,-2.55114516575494,1.33127292155179,1.05618445557707,1.05771026444163,8.73601365299273,0.000342187876467159,638.074618692079,638.575025260082,649.378657268662,5.9713461538755,1331.40424833853,52.9243806620341,0,1331.40424833853,15.0740477404176,15.0740477404176,0.00211444411767884,15.073306962384,24.4,1015.3,40.45,9.90831295543182
44516,2874.05245554455,457.06794970297,45,15.0822079207921,15.5346741584159,2.7560297029703,-2.71079207920792,752.587981572277,319.48694009703,339.302889654455,20,40,9,32,5306207.52858682,396697.672726049,2,1,5306215.17684282,396691.441449731,86.1600135061951,0,0,15.082207920792,390.078002382327,2.7560297029703,2.9560135573077,3.20996261454104,-2.71079207920792,-2.69615187027807,-1.99127473146555,1.25148428310141,0.992882995524298,1.00632816802896,8.75675879291643,0.000106933713916059,658.789829751485,658.420995548064,650.459598685839,5.9673162107617,1376.99970235921,-106.382894908437,0,1376.99970235921,15.0794705421037,15.0794705421037,-0.00425611868117496,15.0743471357267,24.4,1015.3,40.46,10.3475362463222
44517,2874.05386069307,457.070584752475,45,15.0509405940594,15.5024688118812,2.47274257425742,-3.5,749.485344581188,334.056747659406,337.366964206931,20,40,9,32,5306210.07264527,396701.001546038,2,1,5306217.82189768,396694.687984744,90.3476506474505,0,0,15.0509405940594,394.263208295418,2.47274257425742,2.65217046295225,2.96704349764719,-3.5,-3.48535979107015,-2.49884164980468,1.54294875808448,1.22412051477859,1.21190205583939,8.72065797225732,-0.000962403396443713,671.423711866337,670.524741363562,651.090629123037,5.97971192568801,1400.51495218896,-165.058736929967,0,1400.51495218896,15.0529792177237,15.0529792177237,-0.00659521397684647,15.0700198656844,24.4,1015.3,40.47,8.86494088702906
44518,2874.05526445545,457.073215445545,45,15.0616930693069,15.5135438613861,2.22789108910891,-3.5,751.327075775248,340.299823193069,324.060908909901,20,40,9,32,5306212.61423514,396704.324890743,2,1,5306220.46328652,396697.930020076,94.5294837467306,0,0,15.0616930693069,398.442818938983,2.22789108910891,2.38955199086326,2.75934231701593,-3.5,-3.48535979107015,-2.43415501190317,1.80485349791386,1.43190639442174,1.45462012868886,8.74208748777266,0.00124043103995311,664.36073210297,663.758134628821,650.734108981708,5.97545561689619,1388.21304830394,366.277589885431,0,1388.21304830394,15.0625095578865,15.0625095578865,0.0146418107157292,15.0635385354161,24.4,1015.3,40.48,7.64654756326102
44519,2874.05666881188,457.075856039604,45,15.0981485148515,15.551092970297,1.982,-3.5,750.470542106931,332.476311840594,311.618249628713,20,40,9,32,5306215.15670653,396707.660584891,2,1,5306223.11107438,396701.17990956,98.721447749673,0,0,15.0981485148515,402.634821359224,1.982,2.12581847875933,2.55223634340864,-3.5,-3.48535979107015,-2.35635361845731,2.0761825553019,1.64716919149387,1.62486332701193,8.73212126599512,0.00104795036988063,644.094561469307,644.342362365347,649.68940063988,5.9610118740743,1341.0360720027,-265.745551904866,0,1341.0360720027,15.0906442505636,15.0906442505636,-0.0106375736583576,15.0629251506607,24.4,1015.3,40.49,6.53274353302964
44520,2874.05807039604,457.078489009901,45,15.0269702970297,15.4777794059406,2.0889801980198,-3.5,751.749828450495,317.779113859406,311.478709926733,20,40,9,32,5306217.69421459,396710.986688017,2,1,5306225.75218548,396704.421604005,102.902841144953,0,0,15.0269702970297,406.817985798169,2.0889801980198,2.24056140601051,2.6391693930124,-3.5,-3.48535979107015,-2.39236785302996,1.94283876038553,1.54137898036709,1.54908535324541,8.74700643850912,-0.00177509959801307,629.257823786139,630.12819605324,648.983438546533,5.98924620161625,1318.6260279204,-135.435768918626,0,1318.6260279204,15.03552357612,15.03552357612,-0.00540388197235711,15.063180463782,24.4,1015.3,40.4962128712871,7.00342340534474
44521,2874.05946792079,457.081118316832,45,15.0557920792079,15.5074658415842,1.9169504950495,-3.5,750.411724344555,309.72076529703,323.770581957426,20,40,9,32,5306220.22428679,396714.308090526,2,1,5306228.38802814,396707.656831974,107.075893568909,0,0,15.0557920792079,410.994946386728,1.9169504950495,2.05604883211054,2.49446561373464,-3.5,-3.48535979107015,-2.33568663587371,2.13367977893875,1.69278543806583,1.6826999469132,8.7314368902537,0.000534668546539637,633.491347254456,634.18407463982,649.150466530881,5.97778030363114,1322.59737252703,290.038813776673,0,1322.59737252703,15.0560886187628,15.0560886187628,0.0115974468734035,15.0622908505527,24.4,1015.3,40.48,6.2401645686338
44522,2874.06086821782,457.083755148515,45,15.0850198019802,15.5375703960396,1.86743564356436,-3.5,751.654249580198,315.710074655446,337.192775273267,20,40,9,32,5306222.75932831,396717.638954858,2,1,5306231.03048668,396710.900180263,111.259420222115,0,0,15.0850198019802,415.183099219512,1.86743564356436,2.00294106911349,2.45401761336344,-3.5,-3.48535979107015,-2.3162145087907,2.19452421878238,1.74105724659645,1.75198777251013,8.74589432785444,0.000320801130227845,652.902849928713,652.781042068611,650.149652898761,5.96619979973169,1362.68789624036,-84.219633778647,0,1362.68789624036,15.0817629644152,15.0817629644152,-0.00337112919213062,15.0558523455964,24.4,1015.3,40.46,6.04158450773841
44523,2874.06226891089,457.08639,45,15.0501089108911,15.5016121782178,1.75757425742574,-3.5,750.911675331683,330.240498528713,339.404987225743,20,40,9,32,5306225.29514948,396720.967362862,2,1,5306233.67205344,396714.142433982,115.44153501287,0,0,15.0501089108911,419.368482112801,1.75757425742574,1.88510788810664,2.35855177307162,-3.5,-3.48535979107015,-2.27568702114392,2.30190589970584,1.82625004243044,1.79758604879512,8.73725408413637,0.000128320460155375,669.645485754456,668.821132238977,651.003584908035,5.98003689786279,1399.54289524476,-177.042643752973,0,1399.54289524476,15.050150377414,15.050150377414,-0.00708263895696278,15.0565782812014,24.4,1015.3,40.44,5.58239850658001
44524,2874.06366435644,457.089022574258,45,15.04,15.4912,1.91088118811881,-3.5,749.404470151486,339.952832229703,328.373320354455,20,40,9,32,5306227.82130307,396724.292757447,2,1,5306236.30828758,396717.378142459,119.615207234516,0,0,15.04,423.54654239883,1.91088118811881,2.04953912230906,2.48839686897294,-3.5,-3.48535979107015,-2.3329447949095,2.13581675878939,1.69448084166309,1.73089363242659,8.71971695553799,-0.000641602266215868,668.326152584159,667.557160227605,650.928214532169,5.98405315530276,1394.9281428941,77.3850648111533,0,1394.9281428941,15.044376433683,15.044376433683,0.00310018625625078,15.0614302608,24.4,1015.3,40.42,6.21851567003041
44525,2874.06506059406,457.091658316832,45,15.0648415841584,15.5167868316832,1.6949504950495,-3.5,750.985197529703,335.917600935644,314.24023830396,20,40,9,32,5306230.34885512,396727.622121823,2,1,5306238.9470236,396720.616921733,123.792840412679,0,0,15.0648415841584,427.728103757466,1.6949504950495,1.81794000149269,2.30612221681492,-3.5,-3.48535979107015,-2.24695125050466,2.37280518124329,1.88249900375098,1.86526990142482,8.73810955375554,0.00139013823482747,650.157839239604,650.15121607362,650.009543021975,5.97418828445996,1357.58581056065,62.447341781219,0,1357.58581056065,15.0605847465935,15.0605847465935,0.00248750122536757,15.0613118660436,24.4,1015.3,40.4,5.34966086136335
44526,2874.06645663366,457.094298118812,45,15.0603465346535,15.5121569306931,1.64321782178218,-3.5,750.863885891089,321.844777691089,309.999631536634,20,40,9,32,5306232.87595176,396730.956533094,2,1,5306241.58804932,396723.858511378,127.974098628037,0,0,15.0603465346534,431.912239373528,1.64321782178218,1.76245348646378,2.26185564239509,-3.5,-3.48535979107015,-2.22212426193756,2.42681145584519,1.92534565586471,1.92682335125324,8.73669802874566,-0.000791309461090217,631.844409227723,632.6062445597,649.060275030239,5.97597141265565,1319.56479879607,30.0397387598025,0,1319.56479879607,15.0624139790217,15.0624139790217,0.00120767027197759,15.0619206689293,24.4,1015.3,40.38,5.16455839385192
44527,2874.06785089109,457.096942277228,45,15.072504950495,15.5246800990099,1.60485148514851,-3.5,752.85266150297,310.672851287129,319.550294355445,20,40,9,32,5306235.39965197,396734.296308716,2,1,5306244.23034683,396727.101662022,132.157370344301,0,0,15.072504950495,436.097370919184,1.60485148514851,1.72130320019832,2.22991469070479,-3.5,-3.48535979107015,-2.20386813163008,2.47110564369147,1.96048708473199,1.94635113473239,8.75983848375279,-0.000876856423006801,630.223145642574,631.053011580982,648.967312418606,5.97114829593408,1318.5913237233,80.908546116251,0,1318.5913237233,15.0724739731399,15.0724739731399,0.00324314609678915,15.0644216630268,24.4,1015.3,40.36,5.02264094273928
44528,2874.06924722772,457.099588415842,45,15.0762376237624,15.5285247524753,2.00881188118812,-3.5,750.926379769307,312.673239337624,334.111391409901,20,40,9,32,5306237.92716135,396737.638616864,2,1,5306246.8754042,396730.348200104,136.345011444035,0,0,15.0762376237623,440.285435605652,2.00881188118812,2.15457589171594,2.57379075967149,-3.5,-3.48535979107015,-2.36462705038674,2.04166342895847,1.61978294779147,1.623860902268,8.73742517803716,6.41602271976052E-05,646.784630747525,646.919552375365,649.830535493482,5.969674958311,1349.4540293688,-22.9301257241476,0,1349.4540293688,15.0771278306048,15.0771278306048,-0.00091766602402665,15.0626536705938,24.4,1015.3,40.34,6.65561849208775
44529,2874.07064019802,457.102236336634,45,15.0618811881188,15.5137376237624,2.35964356435644,-3.5,751.768208997029,326.006794290099,340.295517221782,20,40,9,32,5306240.44839729,396740.98303036,2,1,5306249.51898966,396733.592931571,140.530322230235,0,0,15.0618811881188,444.471650539646,2.35964356435644,2.53086472875603,2.87144651811465,-3.5,-3.48535979107015,-2.47014055124505,1.66543665914661,1.32129804690122,1.34186543115365,8.74722030587935,0.000256640903030254,666.302311511881,665.618242507078,650.843485940034,5.97536286476058,1393.02893225338,-151.69339050348,0,1393.02893225338,15.0621584158416,15.0621584158416,-0.00606966637258063,15.0585981611807,24.4,1015.3,40.32,8.29129857702672
44530,2874.07202940594,457.104885445545,45,15.0565247524752,15.5082204950495,2.48661386138614,-3.5,749.74634839802,338.414707211881,332.417015033663,20,40,9,32,5306242.96263943,396744.328796127,2,1,5306252.16044704,396736.835051048,144.712263865375,0,0,15.0565247524752,448.653804362529,2.48661386138614,2.6670482825801,2.97916439149699,-3.5,-3.48535979107015,-2.50438628902244,1.52957119253888,1.21350723139095,1.20670222274518,8.72369488956664,-0.000534668552299809,670.831722245544,669.95759249853,651.072620468574,5.9774905991758,1399.24307918931,-72.297156809276,0,1399.24307918931,15.0496155278894,15.0496155278894,-0.00288778877887629,15.0523224376086,24.4,1015.3,40.3063118811881,8.91657217165302
44531,2874.07341326733,457.107537227723,45,15.034495049505,15.4855299009901,2.50726732673267,-3.5,750.65067149901,338.489200192079,317.719343434654,20,40,9,32,5306245.46692027,396747.677711554,2,1,5306254.7994726,396740.074185691,148.890355426363,0,0,15.0344950495049,452.8323750721,2.50726732673267,2.68920041087681,2.99547221850947,-3.5,-3.48535979107015,-2.51179796130954,1.50141151964143,1.19116635124013,1.19173522794383,8.73421716664272,-0.000363574616946307,656.208543626733,655.94802399103,650.305189257126,5.98625559739524,1372.43878023035,3.88210322386999,0,1372.43878023035,15.0408297225762,15.0408297225762,0.000157936585736743,15.0452158469306,24.4,1015.3,40.33,8.99934772857623
44532,2874.0747939604,457.110191584158,45,15.0383465346535,15.4894969306931,2.55472277227723,-3.5,748.886138610891,326.161784714851,309.715473908911,20,40,9,32,5306247.96527682,396751.029725529,2,1,5306257.43765189,396743.312281649,153.067107208205,0,0,15.0383465346535,457.009794846578,2.55472277227723,2.74009933270142,3.03606929058147,-3.5,-3.48535979107015,-2.52113029895217,1.45292003186079,1.1526949343033,1.15649101177136,8.71368589420446,0.00139013824058763,635.877258623762,636.469869652063,649.291580826789,5.98471733131045,1326.4020966961,-119.417049556143,0,1326.4020966961,15.034095284776,15.034095284776,-0.00478711237460142,15.0424285089952,24.4,1015.3,40.36,9.26929677324568
44533,2874.07617128713,457.112846831683,45,15.0234554455446,15.4741591089109,2.66862376237624,-3.5,750.93740810297,312.766229729703,315.764127174257,20,40,9,32,5306250.45737981,396754.382734952,2,1,5306260.07382372,396746.547913633,157.240680762881,0,0,15.0234554455445,461.184474742068,2.66862376237624,2.86226524062344,3.13212264054513,-3.5,-3.48535979107015,-2.5490715315647,1.32897578426148,1.05436198877926,1.06196331366984,8.73755349852612,-0.000684375747174157,628.53035690396,629.43125475176,648.952432751581,5.99064491823725,1315.97664197073,67.8790375069734,0,1315.97664197073,15.026737966866,15.026737966866,0.00272032153710424,15.043259049075,24.4,1015.3,40.39,9.85961275778258
44534,2874.0775470297,457.115502673267,45,15.049,15.50047,2.56367326732673,-3.5,749.239045192079,310.618346709901,330.304199334653,20,40,9,32,5306252.94653707,396757.736428921,2,1,5306262.70915552,396749.782514576,161.412924398901,0,0,15.049,465.360854885083,2.56367326732673,2.74969929625857,3.04429427881947,-3.5,-3.48535979107015,-2.52521940456084,1.44581393565062,1.14705721101192,1.13972411378346,8.71779214873358,-0.000235254162551106,640.922546044554,641.30344938306,649.541131635998,5.98047686904152,1336.60941559543,146.997046373629,0,1336.60941559543,15.047329771591,15.047329771591,0.00588177629643958,15.0466642504646,24.4,1015.3,40.42,9.29265466064014
44535,2874.07892188119,457.118162970297,45,15.0542871287129,15.5059157425743,2.74724752475247,-3.5,751.400597984158,321.692889404951,339.967615085148,20,40,9,32,5306255.43394635,396761.095640122,2,1,5306265.34649164,396753.019575623,165.588341272376,0,0,15.0542871287129,469.542429637559,2.74724752475247,2.94659412403868,3.20078466164782,-3.5,-3.48535979107015,-2.56595733339647,1.25480255779144,0.995515596315768,1.01224243121965,8.74294295751855,0.00126181778619242,661.660504490099,661.171212549221,650.601154830014,5.97837722684509,1383.33602585032,38.530227511133,0,1383.33602585032,15.0565380845015,15.0565380845015,0.00153171257719677,15.0543824334883,24.4,1015.3,40.45,10.2894145189923
44536,2874.08029831683,457.120824356436,45,15.0597722772277,15.5115654455446,2.75448514851485,-3.5,750.510979318812,335.807974322772,335.869874558416,20,40,9,32,5306257.92426768,396764.456257505,2,1,5306267.98567816,396756.258907832,169.766687668193,0,0,15.0597722772277,473.725942893885,2.75448514851485,2.95435692642836,3.2072569546539,-3.5,-3.48535979107015,-2.56767575665395,1.24868445786004,0.990661714034686,0.980543802586246,8.73259177432023,-0.000470508330862366,671.677848881188,670.768214411283,651.122037770423,5.97619864885754,1402.13425808404,-14.7606509073886,0,1402.13425808404,15.0613828056073,15.0613828056073,-0.000586816107354058,15.0657282641706,24.4,1015.3,40.48,10.3267945396816
44537,2874.08167762376,457.123483960396,45,15.0749702970297,15.5272194059406,2.91233663366337,-3.5,751.977747280198,339.98625749505,321.778421490099,20,40,9,32,5306260.41994927,396767.814747274,2,1,5306270.62596134,396759.499586098,173.946770315982,0,0,15.0749702970297,477.910267673863,2.91233663366337,3.12366247841036,3.34243164412959,-3.5,-3.48535979107015,-2.59981796812869,1.08886666685498,0.863867978616819,0.851525207063485,8.74965839451286,-0.00119765755899482,661.764678985148,661.271015727566,650.614853702608,5.97017535844546,1382.76248253807,181.950627962118,0,1382.76248253807,15.0733240858739,15.0733240858739,0.00728686730059475,15.0756540632661,24.4,1015.3,40.51,11.2232403241317
44538,2874.08305881188,457.126146831683,45,15.0891386138614,15.5418127722772,2.98675247524753,-3.5,753.231300852476,330.386244637624,310.648872846535,20,40,9,32,5306262.91904458,396771.177366221,2,1,5306273.26962847,396762.744417806,178.132210400738,0,0,15.0891386138614,482.100580160113,2.98675247524753,3.20347810462228,3.40655889728622,-3.5,-3.48535979107015,-2.61412274769968,1.01638426377979,0.806363025130903,0.807200501429064,8.76424415263711,0.000406348097904602,641.035117484158,641.411297160778,649.531387577233,5.9645699825061,1340.37527992294,70.8082676797748,0,1340.37527992294,15.0917186550338,15.0917186550338,0.00282924332036996,15.081721498405,24.4,1015.3,40.54,11.6575897769503
